cp,estado,municipio,ciudad,colonia,tipo_asentamiento,clave_estado,clave_municipio,clave_ciudad
42653,Hidalgo,San Salvador,,Casa Blanca,Colonia,13,54,
42653,Hidalgo,San Salvador,,Leandro Valle,Colonia,13,54,
42653,Hidalgo,San Salvador,,Pacheco Leandro Valle,Colonia,13,54,
42654,Hidalgo,San Salvador,,El Fresno,Colonia,13,54,
42654,Hidalgo,San Salvador,,El Tablon,Colonia,13,54,
42654,Hidalgo,San Salvador,,Rincon Santa Maria,Colonia,13,54,
42655,Hidalgo,San Salvador,,El Puerto Lazaro Cardenas,Pueblo,13,54,
42656,Hidalgo,San Salvador,,El Gomez,Colonia,13,54,
42660,Hidalgo,Francisco I. Madero,,Tepatepec Centro,Colonia,13,23,
42660,Hidalgo,Francisco I. Madero,,La Comunidad,Colonia,13,23,
42660,Hidalgo,Francisco I. Madero,,1ra. Demarcacion,Colonia,13,23,
42660,Hidalgo,Francisco I. Madero,,2da. Demarcacion,Colonia,13,23,
42660,Hidalgo,Francisco I. Madero,,3ra. Demarcacion,Colonia,13,23,
42660,Hidalgo,Francisco I. Madero,,Cuarta Demarcacion (Barrio los Violines),Colonia,13,23,
42660,Hidalgo,Francisco I. Madero,,Los Chavarrias,Colonia,13,23,
42660,Hidalgo,Francisco I. Madero,,Los Hernandez,Colonia,13,23,
42660,Hidalgo,Francisco I. Madero,,Los Violines,Colonia,13,23,
42660,Hidalgo,Francisco I. Madero,,Magisterio,Colonia,13,23,
42660,Hidalgo,Francisco I. Madero,,El Fresno,Fraccionamiento,13,23,
42663,Hidalgo,Francisco I. Madero,,Jag�ey de Gontzudi,Rancheria,13,23,
42663,Hidalgo,Francisco I. Madero,,El Durazno,Rancheria,13,23,
42664,Hidalgo,Francisco I. Madero,,Bocami�o,Pueblo,13,23,
42664,Hidalgo,Francisco I. Madero,,Arambo,Colonia,13,23,
42664,Hidalgo,Francisco I. Madero,,Las Coronas,Rancheria,13,23,
42665,Hidalgo,Francisco I. Madero,,Doctor Jose G. Parres,Pueblo,13,23,
42665,Hidalgo,Francisco I. Madero,,El Potrero,Rancheria,13,23,
42665,Hidalgo,Francisco I. Madero,,El Villano,Rancheria,13,23,
42665,Hidalgo,Francisco I. Madero,,La Puerta,Pueblo,13,23,
42666,Hidalgo,Francisco I. Madero,,Dengantzha,Pueblo,13,23,
42666,Hidalgo,Francisco I. Madero,,La Mora,Pueblo,13,23,
42666,Hidalgo,Francisco I. Madero,,San Jose Boxay,Pueblo,13,23,
42667,Hidalgo,Francisco I. Madero,,El Represo,Fraccionamiento,13,23,
42667,Hidalgo,Francisco I. Madero,,El Bravo,Barrio,13,23,
42667,Hidalgo,Francisco I. Madero,,Emiliano Zapata (Colonia los Morales),Colonia,13,23,
42667,Hidalgo,Francisco I. Madero,,El Mendoza,Rancheria,13,23,
42670,Hidalgo,Francisco I. Madero,,Lazaro Cardenas (Colonia el Mexe),Colonia,13,23,
42670,Hidalgo,Francisco I. Madero,,El Horno,Colonia,13,23,
42670,Hidalgo,Francisco I. Madero,,El Quince,Barrio,13,23,
42670,Hidalgo,Francisco I. Madero,,Compuerta el Trece,Rancheria,13,23,
42670,Hidalgo,Francisco I. Madero,,El Porvenir,Rancheria,13,23,
42670,Hidalgo,Francisco I. Madero,,La Cruz,Colonia,13,23,
42670,Hidalgo,Francisco I. Madero,,Los Filtros,Colonia,13,23,
42671,Hidalgo,Francisco I. Madero,,San Juan Tepa,Colonia,13,23,
42671,Hidalgo,Francisco I. Madero,,Francisco Villa,Colonia,13,23,
42671,Hidalgo,Francisco I. Madero,,La Campana,Colonia,13,23,
42671,Hidalgo,Francisco I. Madero,,Los Tigres,Colonia,13,23,
42671,Hidalgo,Francisco I. Madero,,Nuevo Mexico,Barrio,13,23,
42671,Hidalgo,Francisco I. Madero,,San Antonio,Colonia,13,23,
42672,Hidalgo,Francisco I. Madero,,Pensadores,Colonia,13,23,
42672,Hidalgo,Francisco I. Madero,,El Nazareth,Colonia,13,23,
42672,Hidalgo,Francisco I. Madero,,El Mezquite,Colonia,13,23,
42672,Hidalgo,Francisco I. Madero,,El Rosario,Colonia,13,23,
42672,Hidalgo,Francisco I. Madero,,Centro,Colonia,13,23,
42672,Hidalgo,Francisco I. Madero,,El Moro,Colonia,13,23,
42672,Hidalgo,Francisco I. Madero,,El Arbolito,Colonia,13,23,
42672,Hidalgo,Francisco I. Madero,,El Calero,Colonia,13,23,
42672,Hidalgo,Francisco I. Madero,,La Palma,Colonia,13,23,
42672,Hidalgo,Francisco I. Madero,,Los Amigos,Colonia,13,23,
42672,Hidalgo,Francisco I. Madero,,Los Cientificos,Colonia,13,23,
42672,Hidalgo,Francisco I. Madero,,Los Villa,Colonia,13,23,
42672,Hidalgo,Francisco I. Madero,,Puente de Alvarado,Colonia,13,23,
42673,Hidalgo,Francisco I. Madero,,El Veinte,Colonia,13,23,
42673,Hidalgo,Francisco I. Madero,,El Tapia,Rancheria,13,23,
42673,Hidalgo,Francisco I. Madero,,Granja Tepeyac,Rancheria,13,23,
42673,Hidalgo,Francisco I. Madero,,Las Fuentes,Rancheria,13,23,
42680,Hidalgo,El Arenal,,Manzana 1,Barrio,13,9,
42680,Hidalgo,El Arenal,,Manzana 2,Barrio,13,9,
42680,Hidalgo,El Arenal,,Manzana 3,Barrio,13,9,
42680,Hidalgo,El Arenal,,Manzana 4,Barrio,13,9,
42680,Hidalgo,El Arenal,,El Arenal Centro,Colonia,13,9,
42680,Hidalgo,El Arenal,,El Jiadi,Pueblo,13,9,
42680,Hidalgo,El Arenal,,El Rincon,Pueblo,13,9,
42680,Hidalgo,El Arenal,,San Jeronimo,Pueblo,13,9,
42680,Hidalgo,El Arenal,,20 de Noviembre,Colonia,13,9,
42682,Hidalgo,El Arenal,,El Meje,Pueblo,13,9,
42682,Hidalgo,El Arenal,,Cosahuayan Grande,Rancheria,13,9,
42683,Hidalgo,El Arenal,,Chimilpa,Barrio,13,9,
42683,Hidalgo,El Arenal,,El Bocja,Barrio,13,9,
42683,Hidalgo,El Arenal,,El Frutillal,Colonia,13,9,
42683,Hidalgo,El Arenal,,El Ojua,Colonia,13,9,
42684,Hidalgo,El Arenal,,Capilla,Colonia,13,9,
42684,Hidalgo,El Arenal,,Cosahuayan Chico,Colonia,13,9,
42684,Hidalgo,El Arenal,,Las aguilas,Fraccionamiento,13,9,
42684,Hidalgo,El Arenal,,Los Frailes,Colonia,13,9,
42684,Hidalgo,El Arenal,,El Calvario,Colonia,13,9,
42685,Hidalgo,El Arenal,,La Manzana Uno,Colonia,13,9,
42686,Hidalgo,El Arenal,,El Paje,Rancheria,13,9,
42689,Hidalgo,El Arenal,,Fray Francisco,Pueblo,13,9,
42689,Hidalgo,El Arenal,,La Mesa,Rancheria,13,9,
42690,Hidalgo,El Arenal,,San Jose Tepenene,Pueblo,13,9,
42693,Hidalgo,El Arenal,,La Sala (La Caliente),Pueblo,13,9,
42693,Hidalgo,El Arenal,,La Garita (La Mina),Rancheria,13,9,
42694,Hidalgo,El Arenal,,Santa Rosa,Rancheria,13,9,
42695,Hidalgo,El Arenal,,La Azteca,Rancheria,13,9,
42695,Hidalgo,El Arenal,,El Sabino,Rancheria,13,9,
42695,Hidalgo,El Arenal,,Ojo de Agua San Jose Tepenene,Pueblo,13,9,
42695,Hidalgo,El Arenal,,Las Pe�itas,Rancheria,13,9,
42695,Hidalgo,El Arenal,,El Puerto de San Pedro,Rancheria,13,9,
42695,Hidalgo,El Arenal,,Ojo de Agua Santa Rosa,Rancheria,13,9,
42695,Hidalgo,El Arenal,,Puerto del Oro,Rancheria,13,9,
42700,Hidalgo,Mixquiahuala de Juarez,,Centro,Colonia,13,41,
42700,Hidalgo,Mixquiahuala de Juarez,,Tepeitic,Pueblo,13,41,
42700,Hidalgo,Mixquiahuala de Juarez,,El Calvario,Colonia,13,41,
42700,Hidalgo,Mixquiahuala de Juarez,,Danfhi,Barrio,13,41,
42700,Hidalgo,Mixquiahuala de Juarez,,La Estacion,Barrio,13,41,
42700,Hidalgo,Mixquiahuala de Juarez,,La Pe�a,Colonia,13,41,
42700,Hidalgo,Mixquiahuala de Juarez,,La Vega,Colonia,13,41,
42700,Hidalgo,Mixquiahuala de Juarez,,Reforma,Barrio,13,41,
42700,Hidalgo,Mixquiahuala de Juarez,,Taxhuada,Pueblo,13,41,
42700,Hidalgo,Mixquiahuala de Juarez,,Mixquiahuala,Fraccionamiento,13,41,
42700,Hidalgo,Mixquiahuala de Juarez,,El Bondho,Colonia,13,41,
42700,Hidalgo,Mixquiahuala de Juarez,,3 de Mayo,Colonia,13,41,
42700,Hidalgo,Mixquiahuala de Juarez,,Los Tigres,Colonia,13,41,
42710,Hidalgo,Mixquiahuala de Juarez,,Veracruz,Colonia,13,41,
42710,Hidalgo,Mixquiahuala de Juarez,,Dos Cerros,Rancheria,13,41,
42718,Hidalgo,Mixquiahuala de Juarez,,Jag�ey Blanco,Ejido,13,41,
42718,Hidalgo,Mixquiahuala de Juarez,,El Durazno,Rancheria,13,41,
42719,Hidalgo,Mixquiahuala de Juarez,,Benito Juarez,Rancheria,13,41,
42719,Hidalgo,Mixquiahuala de Juarez,,Hacienda Vieja,Rancheria,13,41,
42723,Hidalgo,Mixquiahuala de Juarez,,arbol Grande,Pueblo,13,41,
42723,Hidalgo,Mixquiahuala de Juarez,,El Rodeo,Rancheria,13,41,
42723,Hidalgo,Mixquiahuala de Juarez,,El Rodeo Grande,Rancheria,13,41,
42723,Hidalgo,Mixquiahuala de Juarez,,La Arboleda,Rancheria,13,41,
42724,Hidalgo,Mixquiahuala de Juarez,,Morelos (El Nueve),Colonia,13,41,
42724,Hidalgo,Mixquiahuala de Juarez,,El Cerrito,Rancheria,13,41,
42724,Hidalgo,Mixquiahuala de Juarez,,Viborillas,Rancheria,13,41,
42725,Hidalgo,Mixquiahuala de Juarez,,Palmillas,Colonia,13,41,
42725,Hidalgo,Mixquiahuala de Juarez,,Monte Grande,Rancheria,13,41,
42727,Hidalgo,Mixquiahuala de Juarez,,Motobatha,Pueblo,13,41,
42727,Hidalgo,Mixquiahuala de Juarez,,Cinta Larga Seccion 22,Rancheria,13,41,
42727,Hidalgo,Mixquiahuala de Juarez,,Los Colorines,Rancheria,13,41,
42727,Hidalgo,Mixquiahuala de Juarez,,Los Higos,Rancheria,13,41,
42727,Hidalgo,Mixquiahuala de Juarez,,Palo Seco,Rancheria,13,41,
42728,Hidalgo,Mixquiahuala de Juarez,,Te�he,Colonia,13,41,
42728,Hidalgo,Mixquiahuala de Juarez,,Ca�ada,Pueblo,13,41,
42728,Hidalgo,Mixquiahuala de Juarez,,El Palomar,Rancheria,13,41,
42728,Hidalgo,Mixquiahuala de Juarez,,Los angeles,Colonia,13,41,
42729,Hidalgo,Mixquiahuala de Juarez,,Felipe Carrillo Puerto,Pueblo,13,41,
42730,Hidalgo,Progreso de Obregon,,Progreso de Obregon Centro,Colonia,13,50,
42730,Hidalgo,Progreso de Obregon,,Zenthe,Colonia,13,50,
42730,Hidalgo,Progreso de Obregon,,El Bondho,Colonia,13,50,
42730,Hidalgo,Progreso de Obregon,,La Herradura,Colonia,13,50,
42733,Hidalgo,Progreso de Obregon,,La Cruz,Colonia,13,50,
42733,Hidalgo,Progreso de Obregon,,Cerrito Colorado,Colonia,13,50,
42733,Hidalgo,Progreso de Obregon,,Lazaro Cardenas,Colonia,13,50,
42733,Hidalgo,Progreso de Obregon,,Independencia,Colonia,13,50,
42740,Hidalgo,Progreso de Obregon,,El Moreno,Pueblo,13,50,
42740,Hidalgo,Progreso de Obregon,,Xochitlan,Pueblo,13,50,
42740,Hidalgo,Progreso de Obregon,,El Garambullo,Rancheria,13,50,
42740,Hidalgo,Progreso de Obregon,,Los Pinos,Rancheria,13,50,
42740,Hidalgo,Progreso de Obregon,,Dotzibi (Lomas de Xochitlan),Rancheria,13,50,
42743,Hidalgo,Progreso de Obregon,,La Mora,Rancheria,13,50,
42745,Hidalgo,Progreso de Obregon,,El Xamu,Rancheria,13,50,
42746,Hidalgo,Progreso de Obregon,,Los Manantiales,Colonia,13,50,
42746,Hidalgo,Progreso de Obregon,,Progreso,Fraccionamiento,13,50,
42746,Hidalgo,Progreso de Obregon,,Las Calvas,Rancheria,13,50,
42746,Hidalgo,Progreso de Obregon,,Los Olivos,Rancheria,13,50,
42746,Hidalgo,Progreso de Obregon,,La Rancheria,Rancheria,13,50,
42746,Hidalgo,Progreso de Obregon,,La Cruz,Rancheria,13,50,
42746,Hidalgo,Progreso de Obregon,,La Pe�a,Rancheria,13,50,
42747,Hidalgo,Progreso de Obregon,,El Dho,Rancheria,13,50,
42747,Hidalgo,Progreso de Obregon,,Periocolo,Rancheria,13,50,
42747,Hidalgo,Progreso de Obregon,,Donija,Rancheria,13,50,
42748,Hidalgo,Progreso de Obregon,,El Jardin,Rancheria,13,50,
42750,Hidalgo,Chilcuautla,,Chilcuautla Centro,Colonia,13,19,
42750,Hidalgo,Chilcuautla,,alamos Dontzhi,Colonia,13,19,
42750,Hidalgo,Chilcuautla,,El Xithey,Colonia,13,19,
42750,Hidalgo,Chilcuautla,,El Zapote,Colonia,13,19,
42750,Hidalgo,Chilcuautla,,El Cerrito,Colonia,13,19,
42750,Hidalgo,Chilcuautla,,Pedregalito,Colonia,13,19,
42752,Hidalgo,Chilcuautla,,Tunititlan,Pueblo,13,19,
42752,Hidalgo,Chilcuautla,,Texcatepec,Pueblo,13,19,
42752,Hidalgo,Chilcuautla,,El Padhe,Rancheria,13,19,
42752,Hidalgo,Chilcuautla,,El Tandhe,Colonia,13,19,
42753,Hidalgo,Chilcuautla,,Huitexcalco de Morelos,Pueblo,13,19,
42753,Hidalgo,Chilcuautla,,El Gallinero,Rancheria,13,19,
42753,Hidalgo,Chilcuautla,,El Sabino,Rancheria,13,19,
42755,Hidalgo,Chilcuautla,,El Dadho,Barrio,13,19,
42755,Hidalgo,Chilcuautla,,Zacualoya,Barrio,13,19,
42755,Hidalgo,Chilcuautla,,Cerro Colorado,Colonia,13,19,
42755,Hidalgo,Chilcuautla,,Cerro del Corazon (El Mui),Rancheria,13,19,
42755,Hidalgo,Chilcuautla,,La Loma,Rancheria,13,19,
42755,Hidalgo,Chilcuautla,,Boxaxni,Rancheria,13,19,
42755,Hidalgo,Chilcuautla,,El Deca,Rancheria,13,19,
42755,Hidalgo,Chilcuautla,,Llano Primero,Colonia,13,19,
42757,Hidalgo,Chilcuautla,,El Mejay,Barrio,13,19,
42757,Hidalgo,Chilcuautla,,Santa Ana Batha,Barrio,13,19,
42757,Hidalgo,Chilcuautla,,Tlacotlapilco,Pueblo,13,19,
42757,Hidalgo,Chilcuautla,,El Bethi,Barrio,13,19,
42757,Hidalgo,Chilcuautla,,La Estancia,Barrio,13,19,
42757,Hidalgo,Chilcuautla,,El Xothi,Pueblo,13,19,
42757,Hidalgo,Chilcuautla,,Piletas,Rancheria,13,19,
42760,Hidalgo,Tezontepec de Aldama,,Presas,Colonia,13,67,
42760,Hidalgo,Tezontepec de Aldama,,Atengo,Pueblo,13,67,
42760,Hidalgo,Tezontepec de Aldama,,Tezontepec de Aldama Centro,Colonia,13,67,
42760,Hidalgo,Tezontepec de Aldama,,San Isidro Presas,Colonia,13,67,
42760,Hidalgo,Tezontepec de Aldama,,Zanja Colorada,Rancheria,13,67,
42763,Hidalgo,Tezontepec de Aldama,,La Loma,Colonia,13,67,
42763,Hidalgo,Tezontepec de Aldama,,Mangas,Colonia,13,67,
42763,Hidalgo,Tezontepec de Aldama,,Panuaya,Colonia,13,67,
42763,Hidalgo,Tezontepec de Aldama,,San Juan,Colonia,13,67,
42763,Hidalgo,Tezontepec de Aldama,,La Barranca,Colonia,13,67,
42763,Hidalgo,Tezontepec de Aldama,,Nuevo Panuaya,Colonia,13,67,
42763,Hidalgo,Tezontepec de Aldama,,San Isidro el Tanque,Colonia,13,67,
42764,Hidalgo,Tezontepec de Aldama,,El Tinaco,Colonia,13,67,
42765,Hidalgo,Tezontepec de Aldama,,La Cruz,Pueblo,13,67,
42765,Hidalgo,Tezontepec de Aldama,,Las Cruces,Fraccionamiento,13,67,
42766,Hidalgo,Tezontepec de Aldama,,Santiago Acayutlan,Pueblo,13,67,
42766,Hidalgo,Tezontepec de Aldama,,Los Manantiales,Rancheria,13,67,
42766,Hidalgo,Tezontepec de Aldama,,Tenango,Pueblo,13,67,
42767,Hidalgo,Tezontepec de Aldama,,La Palma,Barrio,13,67,
42767,Hidalgo,Tezontepec de Aldama,,Santa Maria Batha,Pueblo,13,67,
42767,Hidalgo,Tezontepec de Aldama,,La Chiripa,Rancheria,13,67,
42768,Hidalgo,Tezontepec de Aldama,,Lazaro Cardenas,Colonia,13,67,
42768,Hidalgo,Tezontepec de Aldama,,5 de Febrero,Colonia,13,67,
42770,Hidalgo,Tezontepec de Aldama,,San Gabriel,Pueblo,13,67,
42771,Hidalgo,Tezontepec de Aldama,,Huitel,Pueblo,13,67,
42772,Hidalgo,Tezontepec de Aldama,,San Juan Achichilco,Pueblo,13,67,
42773,Hidalgo,Tezontepec de Aldama,,Vista Hermosa,Colonia,13,67,
42773,Hidalgo,Tezontepec de Aldama,,Binola,Colonia,13,67,
42774,Hidalgo,Tezontepec de Aldama,,El Mogote,Rancheria,13,67,
42774,Hidalgo,Tezontepec de Aldama,,El Sitio,Rancheria,13,67,
42774,Hidalgo,Tezontepec de Aldama,,Vicente Zu�iga Bernal,Rancheria,13,67,
42775,Hidalgo,Tezontepec de Aldama,,Juana Baltazar Bautista,Rancheria,13,67,
42776,Hidalgo,Tezontepec de Aldama,,El Chamizal,Colonia,13,67,
42776,Hidalgo,Tezontepec de Aldama,,San Isidro Carrasco,Rancheria,13,67,
42777,Hidalgo,Tezontepec de Aldama,,Cerro del Xicuco (La Cantera),Rancheria,13,67,
42777,Hidalgo,Tezontepec de Aldama,,El Gavillero de Barrera,Rancheria,13,67,
42777,Hidalgo,Tezontepec de Aldama,,El Solis,Rancheria,13,67,
42777,Hidalgo,Tezontepec de Aldama,,Manantiales de Cerro Colorado,Pueblo,13,67,
42777,Hidalgo,Tezontepec de Aldama,,Monte Alegre (Carranza),Rancheria,13,67,
42780,Hidalgo,Tlahuelilpan,,Tlahuelilpan Centro,Colonia,13,70,
42783,Hidalgo,Tlahuelilpan,,Miravalle,Colonia,13,70,
42784,Hidalgo,Tlahuelilpan,,San Primitivo,Colonia,13,70,
42784,Hidalgo,Tlahuelilpan,,San Francisco,Colonia,13,70,
42784,Hidalgo,Tlahuelilpan,,San Gregorio,Rancheria,13,70,
42785,Hidalgo,Tlahuelilpan,,La Rancheria,Colonia,13,70,
42785,Hidalgo,Tlahuelilpan,,El Salitre,Colonia,13,70,
42789,Hidalgo,Tlahuelilpan,,Munitepec de Madero,Pueblo,13,70,
42790,Hidalgo,Tlahuelilpan,,Cuauhtemoc,Colonia,13,70,
42793,Hidalgo,Tlahuelilpan,,Cerro de la Cruz,Colonia,13,70,
42793,Hidalgo,Tlahuelilpan,,Bugambilias,Rancheria,13,70,
42794,Hidalgo,Tlahuelilpan,,La Providencia,Rancheria,13,70,
42794,Hidalgo,Tlahuelilpan,,Miravalle,Rancheria,13,70,
42795,Hidalgo,Tlahuelilpan,,Dexhe,Pueblo,13,70,
42795,Hidalgo,Tlahuelilpan,,La Mercadela,Rancheria,13,70,
42796,Hidalgo,Tlahuelilpan,,Media Luna,Ejido,13,70,
42800,Hidalgo,Tula de Allende,Tula de Allende,Centro,Colonia,13,76,5
42800,Hidalgo,Tula de Allende,Tula de Allende,Las Palmas,Fraccionamiento,13,76,5
42803,Hidalgo,Tula de Allende,Tula de Allende,Lomas de Iturbe,Fraccionamiento,13,76,5
42803,Hidalgo,Tula de Allende,Tula de Allende,Hacienda de Santa Fe,Fraccionamiento,13,76,5
42803,Hidalgo,Tula de Allende,Tula de Allende,El Cielito,Colonia,13,76,5
42803,Hidalgo,Tula de Allende,Tula de Allende,San Lorenzo,Colonia,13,76,5
42803,Hidalgo,Tula de Allende,Tula de Allende,El Llano 1a Seccion,Colonia,13,76,5
42803,Hidalgo,Tula de Allende,Tula de Allende,Iturbe,Colonia,13,76,5
42803,Hidalgo,Tula de Allende,Tula de Allende,Tultengo,Colonia,13,76,5
42803,Hidalgo,Tula de Allende,Tula de Allende,INFONAVIT San Marcos,Fraccionamiento,13,76,5
42803,Hidalgo,Tula de Allende,Tula de Allende,El Llano 2a Seccion,Colonia,13,76,5
42803,Hidalgo,Tula de Allende,Tula de Allende,Las Rosas,Fraccionamiento,13,76,5
42803,Hidalgo,Tula de Allende,Tula de Allende,Mastrantos,Colonia,13,76,5
42803,Hidalgo,Tula de Allende,Tula de Allende,Rinconada de Tultengo,Fraccionamiento,13,76,5
42803,Hidalgo,Tula de Allende,Tula de Allende,Bugambilias,Colonia,13,76,5
42803,Hidalgo,Tula de Allende,Tula de Allende,Del Llano,Colonia,13,76,5
42803,Hidalgo,Tula de Allende,,Los Sauces,Fraccionamiento,13,76,
42803,Hidalgo,Tula de Allende,,Los Cipreses,Fraccionamiento,13,76,
42803,Hidalgo,Tula de Allende,Tula de Allende,Tierra Blanca,Colonia,13,76,5
42803,Hidalgo,Tula de Allende,Tula de Allende,Los Sabinos,Fraccionamiento,13,76,5
42803,Hidalgo,Tula de Allende,Tula de Allende,Chapultepec,Fraccionamiento,13,76,5
42803,Hidalgo,Tula de Allende,Tula de Allende,La Huerta,Colonia,13,76,5
42804,Hidalgo,Tula de Allende,Tula de Allende,Jalpa,Colonia,13,76,5
42804,Hidalgo,Tula de Allende,Tula de Allende,Los Fresnos,Colonia,13,76,5
42804,Hidalgo,Tula de Allende,Tula de Allende,Loma Blanca,Fraccionamiento,13,76,5
42805,Hidalgo,Tula de Allende,Tula de Allende,San Jose,Colonia,13,76,5
42806,Hidalgo,Tula de Allende,Tula de Allende,Alvarado,Colonia,13,76,5
42807,Hidalgo,Tula de Allende,Tula de Allende,Alto,Barrio,13,76,5
42807,Hidalgo,Tula de Allende,Tula de Allende,FOVISSSTE,Fraccionamiento,13,76,5
42807,Hidalgo,Tula de Allende,Tula de Allende,El Huerto,Colonia,13,76,5
42807,Hidalgo,Tula de Allende,Tula de Allende,Tollan,Unidad habitacional,13,76,5
42807,Hidalgo,Tula de Allende,Tula de Allende,Las Manzanitas,Colonia,13,76,5
42808,Hidalgo,Tula de Allende,Tula de Allende,PEMEX,Unidad habitacional,13,76,5
42808,Hidalgo,Tula de Allende,Tula de Allende,16 de Enero,Colonia,13,76,5
42808,Hidalgo,Tula de Allende,Tula de Allende,El Salitre,Colonia,13,76,5
42808,Hidalgo,Tula de Allende,Tula de Allende,Villas del Salitre,Colonia,13,76,5
42809,Hidalgo,Tula de Allende,Tula de Allende,La Malinche,Colonia,13,76,5
42810,Hidalgo,Tula de Allende,,Heroes Carranza,Pueblo,13,76,
42810,Hidalgo,Tula de Allende,,Santa Maria Macua,Pueblo,13,76,
42810,Hidalgo,Tula de Allende,,La Cuarta Manzana,Pueblo,13,76,
42812,Hidalgo,Tula de Allende,,Xiteje de la Reforma,Pueblo,13,76,
42813,Hidalgo,Tula de Allende,,San Miguel de las Piedras Primera Seccion,Pueblo,13,76,
42813,Hidalgo,Tula de Allende,,Xijay de Cuauhtemoc,Pueblo,13,76,
42813,Hidalgo,Tula de Allende,,Santa Maria Michimaltongo,Colonia,13,76,
42813,Hidalgo,Tula de Allende,,El Cerrito,Rancheria,13,76,
42813,Hidalgo,Tula de Allende,,La Milpa de Garcia,Rancheria,13,76,
42813,Hidalgo,Tula de Allende,,San Miguel de las Piedras Segunda Seccion,Pueblo,13,76,
42814,Hidalgo,Tula de Allende,,Nantzha,Barrio,13,76,
42814,Hidalgo,Tula de Allende,,San Andres (San Andres Tultepec),Pueblo,13,76,
42814,Hidalgo,Tula de Allende,,Tenjay,Colonia,13,76,
42814,Hidalgo,Tula de Allende,,El Creston,Colonia,13,76,
42815,Hidalgo,Tula de Allende,,Xochitlan de las Flores,Pueblo,13,76,
42815,Hidalgo,Tula de Allende,,El Paso,Rancheria,13,76,
42815,Hidalgo,Tula de Allende,,La Magdalena,Exhacienda,13,76,
42815,Hidalgo,Tula de Allende,,Xonthe,Colonia,13,76,
42816,Hidalgo,Tula de Allende,,Tula (Arriba del Parque Ecologico),Ejido,13,76,
42816,Hidalgo,Tula de Allende,,La Mezquitera,Colonia,13,76,
42820,Hidalgo,Tula de Allende,,San Juan Michimaloya,Pueblo,13,76,
42820,Hidalgo,Tula de Allende,,San Antonio Tula,Pueblo,13,76,
42820,Hidalgo,Tula de Allende,,Santa Maria Michimaltongo,Barrio,13,76,
42820,Hidalgo,Tula de Allende,,El Vindho,Colonia,13,76,
42820,Hidalgo,Tula de Allende,,Xiteje de Zapata,Colonia,13,76,
42823,Hidalgo,Tula de Allende,,Residencial Arboledas,Fraccionamiento,13,76,
42824,Hidalgo,Tula de Allende,,San Pedro,Fraccionamiento,13,76,
42824,Hidalgo,Tula de Allende,,San Carlos,Fraccionamiento,13,76,
42824,Hidalgo,Tula de Allende,,De Ferrocarrileros,Fraccionamiento,13,76,
42825,Hidalgo,Tula de Allende,,Santa Ana Ahuehuepan,Pueblo,13,76,
42826,Hidalgo,Tula de Allende,,El Gavillero,Rancheria,13,76,
42826,Hidalgo,Tula de Allende,,Praderas del Llano,Pueblo,13,76,
42826,Hidalgo,Tula de Allende,,Los Truenitos,Rancheria,13,76,
42826,Hidalgo,Tula de Allende,,Teocalco,Colonia,13,76,
42827,Hidalgo,Tula de Allende,,San Francisco Bojay,Colonia,13,76,
42827,Hidalgo,Tula de Allende,,Benito Juarez,Colonia,13,76,
42827,Hidalgo,Tula de Allende,,Antonio Guerrero Brise�o,Rancheria,13,76,
42827,Hidalgo,Tula de Allende,,Julian Villagran,Colonia,13,76,
42827,Hidalgo,Tula de Allende,,Bojay,Rancheria,13,76,
42830,Hidalgo,Tula de Allende,,San Pedrito Alpuyeca,Pueblo,13,76,
42830,Hidalgo,Tula de Allende,,Tolteca,Colonia,13,76,
42830,Hidalgo,Tula de Allende,,El Canal,Colonia,13,76,
42830,Hidalgo,Tula de Allende,,El Carmen,Colonia,13,76,
42830,Hidalgo,Tula de Allende,,La Joya,Colonia,13,76,
42830,Hidalgo,Tula de Allende,,Los Pirules,Fraccionamiento,13,76,
42831,Hidalgo,Tula de Allende,,San Marcos,Colonia,13,76,
42831,Hidalgo,Tula de Allende,,Los Cedros,Fraccionamiento,13,76,
42832,Hidalgo,Tula de Allende,,Bomintzha Centro,Colonia,13,76,
42832,Hidalgo,Tula de Allende,,Cerrito del Tepeyac,Colonia,13,76,
42832,Hidalgo,Tula de Allende,,Tercera Manzana,Colonia,13,76,
42833,Hidalgo,Tula de Allende,,La Vuelta del Rio,Colonia,13,76,
42833,Hidalgo,Tula de Allende,,El Damu,Fraccionamiento,13,76,
42833,Hidalgo,Tula de Allende,,Leonardo Rodriguez Alcaine (CFE),Fraccionamiento,13,76,
42833,Hidalgo,Tula de Allende,,El Montecillo,Colonia,13,76,
42833,Hidalgo,Tula de Allende,,Tolteca,Colonia,13,76,
42833,Hidalgo,Tula de Allende,,Los Muelles,Colonia,13,76,
42833,Hidalgo,Tula de Allende,,Empleados Tolteca,Colonia,13,76,
42833,Hidalgo,Tula de Allende,,El Plan,Colonia,13,76,
42833,Hidalgo,Tula de Allende,,Bugambilias,Colonia,13,76,
42833,Hidalgo,Tula de Allende,,La Hacienda,Fraccionamiento,13,76,
42834,Hidalgo,Tula de Allende,,El Rayo,Colonia,13,76,
42834,Hidalgo,Tula de Allende,,Loma Bonita,Fraccionamiento,13,76,
42834,Hidalgo,Tula de Allende,,Satelite,Colonia,13,76,
42834,Hidalgo,Tula de Allende,,El Salto,Colonia,13,76,
